ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
79977,Ian Alexander Mills,M,31,188,84,Australia,AUS,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,NA
79980,Melissa Ann Mills,F,26,180,67,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold
79984,"Patrick Sammy ""Patty"" Mills",M,19,183,85,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,NA
79984,"Patrick Sammy ""Patty"" Mills",M,23,183,85,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,NA
79984,"Patrick Sammy ""Patty"" Mills",M,27,183,85,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
79991,Sonia Mills,F,28,181,73,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Double Sculls,NA
79997,"Lachlan ""Lachie"" Milne",M,25,184,80,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",NA
79997,"Lachlan ""Lachie"" Milne",M,29,184,80,Australia,AUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",NA
79999,Malcolm Milne,M,19,183,87,Australia,AUS,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Downhill,NA
79999,Malcolm Milne,M,19,183,87,Australia,AUS,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
79999,Malcolm Milne,M,19,183,87,Australia,AUS,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Slalom,NA
79999,Malcolm Milne,M,23,183,87,Australia,AUS,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Men's Downhill,NA
79999,Malcolm Milne,M,23,183,87,Australia,AUS,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
79999,Malcolm Milne,M,23,183,87,Australia,AUS,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Men's Slalom,NA
80026,"Dejan ""Danny"" Milosevic",M,22,188,90,Australia,AUS,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,NA
80028,Jovana Milosevic,F,17,180,66,Australia,AUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,NA
80042,Lalita Vadimovna Milshina-Yauhleuskaya,F,40,158,64,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
80042,Lalita Vadimovna Milshina-Yauhleuskaya,F,40,158,64,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Sporting Pistol, 25 metres",NA
80042,Lalita Vadimovna Milshina-Yauhleuskaya,F,44,158,64,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
80042,Lalita Vadimovna Milshina-Yauhleuskaya,F,44,158,64,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",NA
80042,Lalita Vadimovna Milshina-Yauhleuskaya,F,48,158,64,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
80042,Lalita Vadimovna Milshina-Yauhleuskaya,F,48,158,64,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",NA
80042,Lalita Vadimovna Milshina-Yauhleuskaya,F,52,158,64,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
80042,Lalita Vadimovna Milshina-Yauhleuskaya,F,52,158,64,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Sporting Pistol, 25 metres",NA
80170,Gary John Minihan,M,22,175,70,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,NA
80170,Gary John Minihan,M,22,175,70,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,NA
80197,Anne Louise Minter (-Harris),F,25,165,55,Australia,AUS,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,NA
80388,"Matthew John ""Matt"" Mitcham",M,20,174,67,Australia,AUS,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Springboard,NA
80388,"Matthew John ""Matt"" Mitcham",M,20,174,67,Australia,AUS,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Platform,Gold
80388,"Matthew John ""Matt"" Mitcham",M,24,174,67,Australia,AUS,2012 Summer,2012,Summer,London,Diving,Diving Men's Platform,NA
80398,David Stuart Mitchell,M,26,188,77,Australia,AUS,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,NA
80401,"Donald ""Don"" Mitchell",M,25,186,109,Australia,AUS,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Heavyweight II,NA
80412,Kathryn Mitchell,F,30,168,72,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Javelin Throw,NA
80412,Kathryn Mitchell,F,34,168,72,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Javelin Throw,NA
80417,Lauren Mitchell,F,17,152,42,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,NA
80417,Lauren Mitchell,F,17,152,42,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,NA
80417,Lauren Mitchell,F,17,152,42,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,NA
80417,Lauren Mitchell,F,17,152,42,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,NA
80417,Lauren Mitchell,F,21,152,42,Australia,AUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,NA
80417,Lauren Mitchell,F,21,152,42,Australia,AUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,NA
80417,Lauren Mitchell,F,21,152,42,Australia,AUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,NA
80418,Leilani Seamah Mitchell,F,31,165,60,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
80424,Morgan Mitchell,F,21,177,63,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,NA
80424,Morgan Mitchell,F,21,177,63,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,NA
80426,"Charles Raymond ""Ray"" Mitchell",M,35,188,118,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
80426,"Charles Raymond ""Ray"" Mitchell",M,39,188,118,Australia,AUS,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
80428,"Richard Charles ""Rick"" Mitchell",M,21,183,71,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 200 metres,NA
80428,"Richard Charles ""Rick"" Mitchell",M,21,183,71,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres,NA
80428,"Richard Charles ""Rick"" Mitchell",M,21,183,71,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,NA
80428,"Richard Charles ""Rick"" Mitchell",M,25,183,71,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres,Silver
80428,"Richard Charles ""Rick"" Mitchell",M,29,183,71,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,NA
80435,Ryan Scott Mitchell,M,19,185,77,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Breaststroke,NA
80435,Ryan Scott Mitchell,M,23,185,77,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Breaststroke,NA
80435,Ryan Scott Mitchell,M,23,185,77,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
80438,Sylvia J. Mitchell,F,22,164,57,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's Long Jump,NA
80440,Victoria Mitchell,F,26,164,47,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
80440,Victoria Mitchell,F,34,164,47,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
80443,Claire Mitchell-Taverner,F,30,164,56,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold
80521,Grant David Mitton,M,21,185,76,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,NA
80843,"Marina Moffa (-Pearce, -Wood)",F,20,185,77,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,NA
80843,"Marina Moffa (-Pearce, -Wood)",F,24,185,77,Australia,AUS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,NA
80846,Emma Moffatt,F,23,171,57,Australia,AUS,2008 Summer,2008,Summer,Beijing,Triathlon,Triathlon Women's Olympic Distance,Bronze
80846,Emma Moffatt,F,27,171,57,Australia,AUS,2012 Summer,2012,Summer,London,Triathlon,Triathlon Women's Olympic Distance,NA
80846,Emma Moffatt,F,31,171,57,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,NA
80849,Robin Ian Moffitt,M,26,170,63,Australia,AUS,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Lightweight,NA
81066,Christie Mokotupu,F,17,183,78,Australia,AUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,NA
81119,Alicia Molik,F,19,182,78,Australia,AUS,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,NA
81119,Alicia Molik,F,23,182,78,Australia,AUS,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,Bronze
81119,Alicia Molik,F,23,182,78,Australia-1,AUS,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Doubles,NA
81119,Alicia Molik,F,27,182,78,Australia,AUS,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Women's Singles,NA
81119,Alicia Molik,F,27,182,78,Australia-2,AUS,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Women's Doubles,NA
81308,John James Monckton,M,18,192,83,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 100 metres Backstroke,Silver
81308,John James Monckton,M,21,192,83,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Backstroke,NA
81330,"Stephen James ""Steve"" Moneghetti",M,25,176,60,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
81330,"Stephen James ""Steve"" Moneghetti",M,29,176,60,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,NA
81330,"Stephen James ""Steve"" Moneghetti",M,33,176,60,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,NA
81330,"Stephen James ""Steve"" Moneghetti",M,37,176,60,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
81365,Ruth Moniz,F,18,143,37,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,NA
81365,Ruth Moniz,F,18,143,37,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,NA
81365,Ruth Moniz,F,18,143,37,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,NA
81365,Ruth Moniz,F,18,143,37,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,NA
81365,Ruth Moniz,F,18,143,37,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,NA
81365,Ruth Moniz,F,18,143,37,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,NA
81370,Kenrick John Monk,M,20,194,95,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Freestyle,NA
81370,Kenrick John Monk,M,24,194,95,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Freestyle,NA
81370,Kenrick John Monk,M,24,194,95,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
81549,Peter Guy Montgomery,M,22,190,83,Australia,AUS,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,NA
81549,Peter Guy Montgomery,M,26,190,83,Australia,AUS,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,NA
81549,Peter Guy Montgomery,M,30,190,83,Australia,AUS,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,NA
81549,Peter Guy Montgomery,M,34,190,83,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,NA
81636,Audrey Helen Moore (-Youl),F,19,174,59,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,NA
81636,Audrey Helen Moore (-Youl),F,19,174,59,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,NA
81636,Audrey Helen Moore (-Youl),F,19,174,59,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
81640,Craig Andrew Moore,M,28,185,80,Australia,AUS,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,NA
81642,David Keith Moore,M,46,183,125,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
81642,David Keith Moore,M,46,183,125,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
81642,David Keith Moore,M,50,183,125,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
81642,David Keith Moore,M,50,183,125,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
81642,David Keith Moore,M,54,183,125,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
81642,David Keith Moore,M,54,183,125,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
81660,John Moore,M,27,182,90,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,NA
81673,Melissa Moore (-Medlicott),F,24,166,60,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 200 metres,NA
81673,Melissa Moore (-Medlicott),F,24,166,60,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 4 x 100 metres Relay,NA
81693,Paul John Moorfoot,M,20,193,80,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Backstroke,NA
81693,Paul John Moorfoot,M,20,193,80,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Butterfly,NA
81693,Paul John Moorfoot,M,20,193,80,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 400 metres Individual Medley,NA
81696,Stephanie Moorhouse,F,17,150,47,Australia,AUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,NA
81696,Stephanie Moorhouse,F,17,150,47,Australia,AUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,NA
81696,Stephanie Moorhouse,F,17,150,47,Australia,AUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,NA
81696,Stephanie Moorhouse,F,17,150,47,Australia,AUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Horse Vault,NA
81696,Stephanie Moorhouse,F,17,150,47,Australia,AUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,NA
81696,Stephanie Moorhouse,F,17,150,47,Australia,AUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Balance Beam,NA
81812,Jane Moran,F,27,167,70,Australia,AUS,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Bronze
81817,Travis Moran,M,18,191,92,Australia,AUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,NA
81827,Karen Lynne Moras (-Stephenson),F,14,168,53,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 400 metres Freestyle,Bronze
81827,Karen Lynne Moras (-Stephenson),F,14,168,53,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 800 metres Freestyle,NA
81827,Karen Lynne Moras (-Stephenson),F,18,168,53,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Freestyle,NA
81827,Karen Lynne Moras (-Stephenson),F,18,168,53,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,NA
81827,Karen Lynne Moras (-Stephenson),F,18,168,53,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Individual Medley,NA
81828,Karen Narelle Moras (-Senior),F,16,170,54,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Freestyle,NA
81828,Karen Narelle Moras (-Senior),F,16,170,54,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,NA
82016,"Christopher ""Chris"" Morgan",M,25,191,90,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,NA
82016,"Christopher ""Chris"" Morgan",M,29,191,90,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Bronze
82016,"Christopher ""Chris"" Morgan",M,33,191,90,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,NA
82020,David Morgan,M,22,184,82,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Butterfly,NA
82020,David Morgan,M,22,184,82,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Butterfly,NA
82020,David Morgan,M,22,184,82,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
82025,Georgina Morgan,F,23,179,70,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,NA
82034,Kevin Morgan,M,20,172,71,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Road Race, Individual",NA
82034,Kevin Morgan,M,20,172,71,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
82035,"Lawrence Robert ""Laurie"" Morgan",M,45,180,73,Australia,AUS,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Gold
82035,"Lawrence Robert ""Laurie"" Morgan",M,45,180,73,Australia,AUS,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
82038,Melissa Morgan,F,19,176,62,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Backstroke,NA
82039,Michael Dennis Morgan,M,21,188,90,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,Silver
82039,Michael Dennis Morgan,M,25,188,90,Australia,AUS,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA
82042,Sandra Anne Morgan (-Beavis),F,14,167,67,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 400 metres Freestyle,NA
82042,Sandra Anne Morgan (-Beavis),F,14,167,67,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
82042,Sandra Anne Morgan (-Beavis),F,18,167,67,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
82044,Shona Morgan,F,17,158,49,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,NA
82044,Shona Morgan,F,17,158,49,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,NA
82044,Shona Morgan,F,17,158,49,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,NA
82044,Shona Morgan,F,17,158,49,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,NA
82044,Shona Morgan,F,17,158,49,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,NA
82047,Tina Michelle Morgan (-Tanrkulu),F,22,173,67,Australia,AUS,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Heavyweight,NA
82047,Tina Michelle Morgan (-Tanrkulu),F,25,173,67,Australia,AUS,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Welterweight,NA
82091,Ante Tomislav Moric,M,22,180,78,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,NA
82189,Lisa Moro,F,15,138,33,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,NA
82189,Lisa Moro,F,15,138,33,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,NA
82189,Lisa Moro,F,15,138,33,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,NA
82189,Lisa Moro,F,15,138,33,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,NA
82189,Lisa Moro,F,15,138,33,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,NA
82189,Lisa Moro,F,15,138,33,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,NA
82243,David John Morris,M,25,171,67,Australia,AUS,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Men's Aerials,NA
